run,iteration,state,level,k,L,U,max_dev,n,m,heur_obj,heur_time,heur_iter,B_q,B_size,B_time,B_timelimit,DFixings,LFixings,UFixings_X,UFixings_R,ZFixings,MIP_obj,MIP_bound,MIP_time,MIP_timelimit,MIP_status,MIP_nodes,connected,max_dist,min_dist,found_dev
run1,1,ID,county,2,779873,787709,7836,44,102,10,538.52,10000,2,41,0.02,60,1,83,1,2,5,10,10.0,0.06,3600,2,9,True,787060.0,780522.0,6538.0
run1,2,ID,county,2,780523.0,787059.0,6536.0,44,102,10,538.52,10000,2,41,0.02,60,0,0,0,0,5,12,12.0,0.11,3600,2,47,True,784579.0,783003.0,1576.0
run1,3,ID,county,2,783004.0,784578.0,1574.0,44,102,10,538.52,10000,2,41,0.02,60,0,0,0,0,5,13,13.0,0.15,3600,2,212,True,784266.0,783316.0,950.0
run1,4,ID,county,2,783317.0,784265.0,948.0,44,102,10,538.52,10000,2,41,0.02,60,0,0,0,0,5,13,13.0,0.20,3600,2,625,True,784069.0,783513.0,556.0
run1,5,ID,county,2,783514.0,784068.0,554.0,44,102,10,538.52,10000,2,41,0.02,60,0,0,0,0,5,14,14.0,0.42,3600,2,2024,True,783937.0,783645.0,292.0
run1,6,ID,county,2,783646.0,783936.0,290.0,44,102,10,538.52,10000,2,41,0.02,60,0,0,0,0,5,16,16.0,0.70,3600,2,4290,True,783799.0,783783.0,16.0
run1,7,ID,county,2,783784.0,783798.0,14.0,44,102,10,538.52,10000,2,41,0.02,60,0,0,0,0,5,19,19.0,1.54,3600,2,16618,True,783792.0,783790.0,2.0
run1,8,ID,county,2,783791.0,783791.0,0.0,44,102,10,538.52,10000,2,41,0.02,60,0,0,0,0,5,37,37.0,212.67,3600,2,3661105,True,783791.0,783791.0,0.0
run1,8,ID,county,2,783792.0,783790.0,-2.0,44,102,10,538.52,10000,2,41,0.02,60,0,0,0,0,5,no_solution_found,inf,0.00,3600,3,0,n/a,783791.0,783791.0,0.0
